Time RV eRV BIS FWHM S-index
56151.957522 -11.599 0.61 -0.006736 -0.039368 -4.9895
56152.894037 -10.867 0.61 -0.005733 -0.041853 -4.987
56153.0592 -11.493 0.605 -0.005758 -0.041319 -4.9936
56154.047718 -12.754 0.594 -0.005106 -0.045675 -4.9942
56155.869681 -10.461 0.622 -0.006412 -0.037929 -4.9849
56155.993024 -12.803 0.61 -0.007915 -0.043868 -4.9929
56161.895492 -10.844 0.599 -0.006752 -0.042284 -4.9877
56162.021952 -11.976 0.616 -0.006914 -0.042674 -4.9937
56162.875725 -15.104 0.628 -0.00807 -0.049938 -4.9993
56163.020934 -13.851 0.573 -0.006732 -0.049237 -4.9973
56166.895101 -4.701 0.573 -0.003366 -0.023471 -4.9699
56167.00265 -9.57 0.588 -0.004751 -0.036737 -4.9859
56167.852605 -7.326 0.573 -0.009368 -0.026376 -4.9752
56168.004676 -5.199 0.568 -0.002939 -0.021029 -4.9683
56169.959921 -9.134 0.659 -0.003957 -0.034403 -4.982
56170.872519 -9.496 0.647 -0.002988 -0.032813 -4.9778
56170.995321 -8.481 0.647 -0.003006 -0.031677 -4.9811
56171.844671 -9.744 0.673 -0.003938 -0.031205 -4.9817
56171.968388 -8.777 0.686 -0.004557 -0.024893 -4.9814
56172.8299 -13.949 0.721 -0.007952 -0.048857 -4.9987
56173.030705 -10.069 0.653 -0.005047 -0.035616 -4.9822
56176.784175 -9.636 0.673 -0.007693 -0.033073 -4.9834
56176.989724 -8.128 0.673 -0.005239 -0.03405 -4.9799
56178.781705 -6.748 0.673 -0.002824 -0.025137 -4.9733
56178.991756 -12.241 0.673 -0.008076 -0.043827 -4.9956
56179.844294 -9.649 0.666 -0.005108 -0.029236 -4.9819
56179.992487 -8.33 0.666 -0.004658 -0.025916 -4.9751
56180.947944 -5.365 0.693 -0.003025 -0.016989 -4.9625
56181.835328 -5.887 0.679 -0.006989 -0.02901 -4.967
56181.978289 -7.272 0.659 -0.006172 -0.029543 -4.9715
56182.785842 -4.42 0.653 -0.009678 -0.028945 -4.9685
56182.961092 -3.143 0.679 -0.008441 -0.024967 -4.963
56184.8842 0.515 0.634 -0.008104 -0.013183 -4.9507
56184.935962 -1.208 0.64 -0.008043 -0.018086 -4.955
56185.809472 -0.031 0.659 -0.00475 -0.010502 -4.9542
56185.880665 0.886 0.666 -0.007372 -0.016226 -4.953
56189.828275 -1.419 0.659 -0.003562 -0.005227 -4.9514
56189.889145 -0.239 0.659 -0.001966 -0.003736 -4.9466
56190.824039 -1.607 0.647 -0.001844 -0.006292 -4.9512
56190.891491 -1.573 0.653 -0.000459 -0.003493 -4.9453
56192.803168 0.445 0.647 0.001749 -0.001596 -4.9437
56192.870423 -2.354 0.653 0.001206 -0.001006 -4.9427
56195.822737 -4.618 0.659 0.000438 -0.011522 -4.9522
56195.872163 -4.298 0.653 0.001029 -0.006547 -4.9505
56196.852849 -4.548 0.622 0.000792 -0.012992 -4.9567
56196.897609 -6.458 0.628 -0.001254 -0.0124 -4.9565
56197.816636 -6.327 0.599 -0.000309 -0.01368 -4.9583
56197.893562 -4.895 0.599 -0.001816 -0.015384 -4.9603
56198.866428 -6.842 0.622 -0.002677 -0.023004 -4.9653
56198.927992 -6.866 0.634 -0.002215 -0.016912 -4.9697
56199.825589 -7.447 0.578 -0.004756 -0.026656 -4.9696
56199.889083 -7.907 0.578 -0.005811 -0.026494 -4.9735
56200.828175 -8.275 0.573 -0.004568 -0.027701 -4.9729
56200.878135 -7.059 0.622 -0.003897 -0.027383 -4.9699
56205.826511 -7.798 0.599 -0.006087 -0.032245 -4.9762
56205.907012 -6.614 0.594 -0.004648 -0.022281 -4.9692
56207.814745 -6.556 0.588 -0.003234 -0.025361 -4.9722
56209.826943 -7.341 0.583 -0.001382 -0.021522 -4.9684
56209.886862 -7.469 0.583 -0.003803 -0.020025 -4.9703
56210.839529 -6.501 0.599 -0.003001 -0.018223 -4.9671
56211.842318 -8.595 0.599 -0.002527 -0.020491 -4.9736
56379.164749 -11.149 0.594 -0.004927 -0.042195 -4.9946
56381.201087 -10.18 0.594 -0.003753 -0.04077 -4.9955
56390.15875 -5.036 0.599 -0.005574 -0.021992 -4.9686
56397.157808 -3.241 0.599 0.000174 -0.009159 -4.9518
56413.228638 -12.308 0.599 -0.008012 -0.03821 -4.9923
56414.223041 -12.794 0.599 -0.007337 -0.046309 -4.9995
56415.210815 -12.983 0.599 -0.004733 -0.046501 -4.9942
56416.250507 -11.257 0.594 -0.004055 -0.038265 -4.9901
56417.221021 -11.416 0.594 -0.00726 -0.039815 -4.9951
56418.207601 -11.636 0.594 -0.003881 -0.03815 -4.9899
56422.187152 -12.876 0.594 -0.005886 -0.045829 -4.9966
56433.21141 -9.06 0.605 -0.003957 -0.027573 -4.974
56435.1621 -9.543 0.594 -0.000117 -0.023278 -4.9739
56453.183663 -12.856 0.588 -0.008542 -0.042858 -4.9987
56454.207917 -11.623 0.61 -0.006771 -0.04211 -4.9947
56457.176276 -10.537 0.61 -0.006973 -0.036464 -4.9888
56506.083326 -7.846 0.599 -0.000495 -0.024196 -4.9695
56507.048836 -8.141 0.616 -0.002469 -0.023399 -4.9723
56510.993582 -9.785 0.61 -0.004419 -0.028797 -4.9782
56513.786452 -11.337 0.61 -0.00447 -0.038725 -4.9867
56516.986399 -7.68 0.616 -0.004541 -0.032612 -4.9793
