Time RV eRV BIS FWHM S-index
56133.068494 6.537 0.578 0.000116 0.00543 -4.9545
56134.99255 9.429 0.578 -0.001256 0.018815 -4.9414
56139.017105 18.952 0.583 -0.000691 0.043553 -4.9165
56139.092021 21.014 0.622 -0.001134 0.046907 -4.912
56141.059286 20.577 0.622 0.006961 0.054985 -4.9049
56141.99769 18.066 0.673 0.008741 0.0509 -4.9074
56146.893563 12.047 0.679 0.01169 0.038069 -4.9207
56147.028606 12.878 0.616 0.011162 0.040844 -4.9124
56151.827646 9.601 0.616 0.000934 0.017325 -4.94
56151.957522 6.907 0.61 -0.001839 0.012984 -4.9476
56152.894037 8.557 0.61 -0.001949 0.01679 -4.9447
56153.0592 7.143 0.605 -0.000716 0.018027 -4.9432
56154.047718 5.929 0.594 -0.001759 0.008666 -4.95
56155.869681 9.039 0.622 0.002319 0.022506 -4.9355
56155.993024 7.45 0.61 0.00122 0.019296 -4.9459
56161.895492 1.214 0.599 0.001826 0.011222 -4.956
56162.021952 3.135 0.616 0.002071 0.012751 -4.9504
56162.875725 0.589 0.628 -0.001475 0.005107 -4.9612
56163.020934 0.955 0.573 0.00389 0.007508 -4.9571
56166.895101 -1.991 0.573 0.002317 0.000547 -4.9649
56167.00265 0.548 0.588 0.003195 0.004652 -4.9633
56167.852605 -1.835 0.573 -0.000229 0.001786 -4.9664
56168.004676 0.034 0.568 0.001884 0.000324 -4.9665
56169.959921 -0.65 0.659 0.000823 0.005197 -4.9674
56170.872519 -2.151 0.647 0.001359 -0.001786 -4.9686
56170.995321 -2.682 0.647 -0.000617 -0.007047 -4.9734
56171.844671 -3.673 0.673 0.001241 -0.005938 -4.9731
56171.968388 -5.797 0.686 -0.000904 -0.010467 -4.9802
56172.8299 -2.149 0.721 -0.000336 -0.003375 -4.9687
56173.030705 -5.101 0.653 0.000653 -0.010137 -4.9711
56176.784175 2.747 0.673 -0.000591 0.010464 -4.9507
56176.989724 4.218 0.673 -0.002521 0.008693 -4.952
56178.781705 5.56 0.673 0.000569 0.016236 -4.9425
56178.991756 4.175 0.673 0.001646 0.021392 -4.9375
56179.844294 2.093 0.666 0.001235 0.015849 -4.9471
56179.992487 2.352 0.666 0.002184 0.021188 -4.9437
56180.947944 1.441 0.693 0.002611 0.01544 -4.9508
56181.835328 -1.003 0.679 0.006903 0.020104 -4.9461
56181.978289 1.073 0.659 0.007362 0.026463 -4.9436
56182.785842 0.904 0.653 0.009058 0.033356 -4.9374
56182.961092 3.498 0.679 0.01112 0.0336 -4.9301
56184.8842 0.714 0.634 0.009255 0.023551 -4.9425
56184.935962 -0.154 0.64 0.007274 0.023627 -4.9437
56185.809472 0.28 0.659 0.006481 0.02091 -4.942
56185.880665 -0.566 0.666 0.011224 0.023398 -4.9382
56189.828275 -3.821 0.659 0.00614 5.3e-05 -4.9653
56189.889145 -3.455 0.659 0.002017 0.00078 -4.9663
56190.824039 -5.224 0.647 -0.001686 -0.00201 -4.9673
56190.891491 -5.038 0.653 0.000737 -0.003633 -4.9734
56192.803168 -2.049 0.647 -0.000188 -0.003959 -4.9673
56192.870423 -0.599 0.653 -0.000402 0.001999 -4.9573
56195.822737 2.419 0.659 -0.001167 0.008531 -4.9525
56195.872163 2.253 0.653 -0.001045 0.008799 -4.951
56196.852849 4.345 0.622 -0.003932 0.009505 -4.9494
56196.897609 4.633 0.628 -0.001554 0.013258 -4.9489
56197.816636 7.156 0.599 -0.001523 0.012821 -4.945
56197.893562 5.336 0.599 -0.002898 0.01225 -4.9499
56198.866428 5.882 0.622 0.000108 0.015979 -4.9399
56198.927992 6.281 0.634 -0.001911 0.02147 -4.9441
56199.825589 8.072 0.578 -0.000868 0.022765 -4.9426
56199.889083 7.442 0.578 -0.000207 0.020023 -4.9418
56200.828175 6.333 0.573 0.001032 0.018787 -4.945
56200.878135 8.306 0.622 0.002586 0.024117 -4.9342
56205.826511 16.021 0.599 0.010421 0.055814 -4.9038
56205.907012 17.388 0.594 0.01055 0.05558 -4.9002
56207.814745 14.548 0.588 0.00963 0.049339 -4.9092
56209.826943 8.7 0.583 0.007003 0.03093 -4.9308
56209.886862 10.649 0.583 0.008525 0.035075 -4.9275
56210.839529 8.633 0.599 0.00582 0.026094 -4.9368
56211.842318 9.087 0.599 0.01047 0.03219 -4.9295
56379.164749 9.828 0.594 0.006687 0.044656 -4.9153
56381.201087 8.206 0.594 0.008527 0.043508 -4.9191
56390.15875 -9.319 0.599 -0.002021 -0.016139 -4.9815
56397.157808 8.772 0.599 -0.006115 0.023677 -4.93
56413.228638 1.397 0.599 0.001835 0.005272 -4.9505
56414.223041 4.959 0.599 -0.000629 0.015722 -4.9441
56415.210815 8.136 0.599 -0.00189 0.017548 -4.9369
56416.250507 10.337 0.594 -0.004946 0.024004 -4.9351
56417.221021 14.557 0.594 -0.004006 0.026597 -4.9234
56418.207601 14.554 0.594 -0.004929 0.026473 -4.9259
56422.187152 16.075 0.594 0.006227 0.046925 -4.912
56433.21141 11.06 0.605 0.001238 0.024082 -4.9351
56435.1621 17.226 0.594 -0.002286 0.03301 -4.919
56453.183663 13.299 0.588 0.004367 0.037567 -4.917
56454.207917 12.504 0.61 0.002904 0.037347 -4.9156
56457.176276 15.924 0.61 0.000536 0.038161 -4.9146
56506.083326 7.198 0.599 0.001639 0.011123 -4.9491
56507.048836 8.025 0.616 0.000965 0.011903 -4.9503
56510.993582 7.667 0.61 0.002819 0.016042 -4.9455
56513.786452 9.092 0.61 0.001678 0.015889 -4.9442
56516.986399 20.665 0.616 -0.001325 0.041487 -4.9104
