Time RV eRV BIS FWHM S-index
56468.062374 -13.34 0.653 0.000625 -0.026697 -4.9836
56468.203531 -14.15 0.721 -0.000648 -0.023853 -4.9866
56469.068158 -14.022 0.714 0.001379 -0.026693 -4.9823
56469.133466 -13.005 0.707 -0.001443 -0.029054 -4.985
56470.039979 -11.265 0.721 -0.002396 -0.024451 -4.9826
56470.146416 -11.539 0.714 -0.005736 -0.023658 -4.9826
56471.077911 -10.945 0.721 -0.002696 -0.025656 -4.989
56471.172276 -12.521 0.714 -0.000944 -0.024998 -4.9904
56472.05812 -13.286 0.714 -0.005148 -0.027071 -4.9873
56472.162458 -12.465 0.714 -0.00393 -0.025107 -4.9896
56478.006362 -12.055 0.653 -0.001236 -0.025226 -4.9911
56478.157954 -13.506 0.653 -0.003764 -0.026958 -4.9844
56479.019411 -14.089 0.729 -0.003918 -0.026784 -4.997
56479.950325 -16.668 0.666 -0.002122 -0.024646 -4.9841
56480.159973 -16.649 0.64 -0.00368 -0.027014 -4.9987
56480.952696 -18.885 0.721 0.000621 -0.025631 -5.0004
56481.183344 -18.07 0.659 0.000113 -0.026467 -4.9933
56481.95503 -20.751 0.736 0.001163 -0.027635 -4.9937
56482.161644 -18.788 0.673 -0.002006 -0.031697 -5.0025
56483.97312 -22.457 0.659 -0.003176 -0.030847 -5.0048
56484.147277 -21.826 0.729 -0.003401 -0.031757 -4.9972
56484.965354 -22.385 0.736 -0.008221 -0.031997 -5.0006
56485.159133 -20.943 0.736 -0.002185 -0.032626 -4.992
56485.997049 -20.1 0.666 -0.004756 -0.030157 -4.9927
56486.124518 -22.223 0.666 -0.006046 -0.032891 -4.9963
56487.010409 -17.291 0.659 -0.003582 -0.027338 -4.9839
56487.132631 -16.673 0.736 -0.007496 -0.027396 -4.9858
56488.030021 -17.569 0.751 -0.004499 -0.029226 -4.9856
56488.103906 -16.664 0.736 -0.002473 -0.026607 -4.9823
56489.006003 -15.995 0.666 -0.005403 -0.028246 -4.9845
56490.032315 -14.198 0.653 -0.0024 -0.028672 -4.9879
56490.182323 -13.248 0.751 -0.004438 -0.026327 -4.9928
56491.043754 -12.072 0.743 -0.002817 -0.023615 -4.9879
56491.147454 -12.44 0.743 -0.003804 -0.024751 -4.985
56491.992583 -10.792 0.751 -0.00457 -0.022471 -4.9805
56492.120233 -11.516 0.751 -0.002011 -0.022929 -4.9871
56492.964264 -11.604 0.679 -0.000946 -0.02631 -4.9852
56493.129605 -10.412 0.659 -0.004054 -0.021618 -4.9856
56493.970272 -11.03 0.673 -0.004013 -0.022609 -4.9819
56494.143082 -9.712 0.679 -0.004428 -0.026675 -4.9888
56494.962485 -10.145 0.736 -0.005112 -0.02328 -4.9887
56495.152574 -10.829 0.659 -0.004003 -0.024629 -4.98
56495.956111 -10.179 0.729 -0.004467 -0.023047 -4.983
56496.12315 -13.429 0.666 -0.003097 -0.019653 -4.9897
56496.956519 -11.902 0.653 -0.003823 -0.019758 -4.9806
56497.128528 -14.284 0.666 -0.002532 -0.024212 -4.9855
56497.957938 -12.739 0.743 -0.001345 -0.027499 -4.9918
56498.104464 -10.971 0.673 -0.0018 -0.014495 -4.9758
56498.956603 -13.087 0.729 -0.001671 -0.022765 -4.9813
56499.109879 -14.006 0.659 -0.000234 -0.023356 -4.9852
56499.959005 -13.101 0.773 0.00024 -0.023079 -4.9792
56500.089615 -12.81 0.707 -0.002064 -0.021457 -4.9844
