Time RV eRV BIS FWHM S-index
56153.0592 -6.113 0.605 0.000498 -0.02187 -4.971
56154.047718 -11.778 0.594 0.000282 -0.031268 -4.9859
56155.869681 -11.079 0.622 0.000527 -0.027329 -4.9777
56155.993024 -11.014 0.61 -0.004689 -0.034603 -4.9867
56161.895492 -6.499 0.599 -0.00693 -0.029252 -4.9751
56162.021952 -6.712 0.616 -0.008092 -0.031017 -4.9762
56162.875725 -4.286 0.628 -0.005049 -0.020155 -4.968
56163.020934 -0.482 0.573 -0.003194 -0.01657 -4.9549
56166.895101 -4.827 0.573 -0.005058 -0.025244 -4.9665
56167.00265 -4.874 0.588 -0.004346 -0.022163 -4.9703
56167.852605 -5.434 0.573 -0.002619 -0.028219 -4.9753
56168.004676 -3.67 0.568 -0.002725 -0.017112 -4.9618
56169.959921 -8.637 0.659 -0.001831 -0.030637 -4.9786
56170.872519 -6.63 0.647 -0.000302 -0.024176 -4.9747
56170.995321 -8.013 0.647 -0.001676 -0.031229 -4.9775
56171.844671 -10.594 0.673 -0.001519 -0.021401 -4.9778
56171.968388 -11.631 0.686 -0.004873 -0.035291 -4.9878
56172.8299 -11.658 0.721 -0.000702 -0.035104 -4.9841
56173.030705 -9.625 0.653 0.00084 -0.025774 -4.9765
56176.784175 -11.782 0.673 -0.005507 -0.037125 -4.9849
56176.989724 -12.765 0.673 -0.006532 -0.034758 -4.9908
56178.781705 -12.41 0.673 -0.005596 -0.043934 -4.9911
56178.991756 -13.904 0.673 -0.005099 -0.042818 -4.9982
56179.844294 -11.459 0.666 -0.00188 -0.038917 -4.9854
56179.992487 -9.879 0.666 -0.00432 -0.035057 -4.986
56180.947944 -13.803 0.693 -0.007757 -0.047153 -5.0003
56181.835328 -12.576 0.679 -0.008756 -0.045417 -4.9918
56181.978289 -11.655 0.659 -0.005585 -0.035651 -4.9875
56182.785842 -10.693 0.653 -0.005422 -0.039314 -4.9848
56182.961092 -7.295 0.679 -0.004629 -0.036368 -4.9809
56184.8842 -9.836 0.634 -0.009501 -0.035815 -4.9841
56184.935962 -8.735 0.64 -0.010052 -0.030192 -4.9781
56185.809472 -7.482 0.659 -0.009427 -0.03155 -4.9778
56185.880665 -7.167 0.666 -0.007465 -0.035369 -4.979
56189.828275 -2.662 0.659 -0.008568 -0.015058 -4.9581
56189.889145 -0.152 0.659 -0.004525 -0.013955 -4.9521
56190.824039 -3.165 0.647 -0.004553 -0.010782 -4.9615
56190.891491 -3.917 0.653 -0.004561 -0.012729 -4.9572
56192.803168 -6.527 0.647 -0.000747 -0.014919 -4.9618
56192.870423 -7.747 0.653 -0.000185 -0.016423 -4.9629
56195.822737 -9.477 0.659 0.002389 -0.028599 -4.9779
56195.872163 -8.741 0.653 -0.001158 -0.023829 -4.9699
56196.852849 -9.288 0.622 -0.000882 -0.028624 -4.9784
56196.897609 -8.328 0.628 0.001159 -0.029016 -4.9794
56197.816636 -10.31 0.599 -0.001278 -0.031509 -4.9822
56197.893562 -9.238 0.599 0.000442 -0.02877 -4.9772
56198.866428 -10.218 0.622 -0.003013 -0.030053 -4.9792
56198.927992 -7.932 0.634 -0.000286 -0.029411 -4.9797
56199.825589 -10.268 0.578 -0.002558 -0.033617 -4.9815
56199.889083 -9.444 0.578 -0.005179 -0.033063 -4.9808
56200.828175 -10.012 0.573 -0.0071 -0.036444 -4.9862
56200.878135 -10.717 0.622 -0.007077 -0.039692 -4.9883
56205.826511 -7.33 0.599 -0.008161 -0.023982 -4.9697
56205.907012 -9.285 0.594 -0.002913 -0.026446 -4.9766
56207.814745 -8.057 0.588 -0.003548 -0.021043 -4.9735
56209.826943 -11.647 0.583 -0.001949 -0.033932 -4.9835
56209.886862 -13.048 0.583 -0.002032 -0.025955 -4.9839
56210.839529 -11.639 0.599 -0.004003 -0.035649 -4.9866
56211.842318 -13.525 0.599 -0.003207 -0.037229 -4.985
56379.164749 -11.957 0.594 -0.00724 -0.044387 -4.9965
56381.201087 -13.429 0.594 -0.007301 -0.04687 -4.9953
56390.15875 -10.031 0.599 -0.005448 -0.036893 -4.987
56397.157808 -12.547 0.599 -0.005055 -0.039456 -4.9928
56413.228638 -11.251 0.599 -0.00606 -0.036358 -4.9869
56414.223041 -11.827 0.599 -0.00646 -0.038377 -4.991
56415.210815 -13.623 0.599 -0.006708 -0.04316 -4.9957
56416.250507 -13.765 0.594 -0.008466 -0.040411 -4.9928
56417.221021 -12.362 0.594 -0.007485 -0.040064 -4.996
56418.207601 -15.397 0.594 -0.005952 -0.050105 -5.0002
56422.187152 -13.15 0.594 -0.007579 -0.045827 -4.9972
56433.21141 -6.011 0.605 -0.0021 -0.023859 -4.9704
56435.1621 -6.216 0.594 -0.002643 -0.019779 -4.9678
56453.183663 -12.453 0.588 -0.007239 -0.043241 -4.9971
56454.207917 -13.698 0.61 -0.005006 -0.045335 -4.9986
56457.176276 -14.707 0.61 -0.006537 -0.047378 -5.0011
56506.083326 -8.203 0.599 -0.009331 -0.039775 -4.9923
56507.048836 -7.368 0.616 -0.006268 -0.036958 -4.9877
56510.993582 -9.949 0.61 -0.004373 -0.039256 -4.9913
56513.786452 -10.943 0.61 -0.004283 -0.041836 -4.9917
56516.986399 -12.088 0.616 -0.006319 -0.04275 -4.9991
